"unique.id","file.name","label","start.time","strain","rat.id","recording"
371,"T0000085","flat",122.2553,"SD","SD22","MBT"
372,"T0000085","short",122.3034,"SD","SD22","MBT"
373,"T0000085","flat",122.4084,"SD","SD22","MBT"
374,"T0000085","flat",122.5139,"SD","SD22","MBT"
375,"T0000085","flat",122.6557,"SD","SD22","MBT"
376,"T0000085","flat",122.8697,"SD","SD22","MBT"
377,"T0000085","flat",123.4488,"SD","SD22","MBT"
378,"T0000085","flat",125.8414,"SD","SD22","MBT"
379,"T0000085","flat",126.0579,"SD","SD22","MBT"
380,"T0000085","flat-mz",126.809,"SD","SD22","MBT"
381,"T0000085","flat-z",126.9934,"SD","SD22","MBT"
382,"T0000085","flat-z",127.2069,"SD","SD22","MBT"
383,"T0000085","short",127.4378,"SD","SD22","MBT"
384,"T0000085","flat",127.6129,"SD","SD22","MBT"
385,"T0000085","short-dr",127.7414,"SD","SD22","MBT"
386,"T0000085","flat-z",127.9344,"SD","SD22","MBT"
387,"T0000085","flat-z",128.1658,"SD","SD22","MBT"
388,"T0000085","flat",129.9271,"SD","SD22","MBT"
389,"T0000085","flat-mz",131.3187,"SD","SD22","MBT"
390,"T0000085","flat",131.4964,"SD","SD22","MBT"
391,"T0000085","flat",131.7201,"SD","SD22","MBT"
392,"T0000085","flat",131.9065,"SD","SD22","MBT"
393,"T0000085","flat under flat",132.0176,"SD","SD22","MBT"
394,"T0000085","flat",132.31,"SD","SD22","MBT"
395,"T0000085","flat",134.6416,"SD","SD22","MBT"
396,"T0000085","flat",134.8234,"SD","SD22","MBT"
397,"T0000085","flat",135.0691,"SD","SD22","MBT"
398,"T0000085","flat",135.3026,"SD","SD22","MBT"
399,"T0000085","short",135.5525,"SD","SD22","MBT"
400,"T0000085","flat over short",136.832,"SD","SD22","MBT"
401,"T0000085","flat under flat",137.2917,"SD","SD22","MBT"
402,"T0000085","flat",137.5047,"SD","SD22","MBT"
403,"T0000085","flat under flat",137.6081,"SD","SD22","MBT"
404,"T0000085","flat-z",137.9128,"SD","SD22","MBT"
405,"T0000085","flat",138.1145,"SD","SD22","MBT"
406,"T0000085","flat",138.3418,"SD","SD22","MBT"
407,"T0000085","flat-z under flat",138.5492,"SD","SD22","MBT"
408,"T0000085","flat",138.7683,"SD","SD22","MBT"
409,"T0000085","flat under flat",138.9762,"SD","SD22","MBT"
410,"T0000085","flat under flat",139.2153,"SD","SD22","MBT"
411,"T0000085","flat",139.4662,"SD","SD22","MBT"
412,"T0000085","flat",139.6992,"SD","SD22","MBT"
413,"T0000085","flat",139.9746,"SD","SD22","MBT"
414,"T0000085","flat",140.2153,"SD","SD22","MBT"
415,"T0000085","flat",140.4436,"SD","SD22","MBT"
416,"T0000085","flat",140.6735,"SD","SD22","MBT"
417,"T0000085","flat",140.8962,"SD","SD22","MBT"
418,"T0000085","flat",141.2899,"SD","SD22","MBT"
419,"T0000085","flat",141.5234,"SD","SD22","MBT"
420,"T0000085","step up",141.7886,"SD","SD22","MBT"
421,"T0000085","flat",141.954,"SD","SD22","MBT"
422,"T0000085","flat",142.5387,"SD","SD22","MBT"
423,"T0000085","flat",142.7635,"SD","SD22","MBT"
424,"T0000085","flat",142.9744,"SD","SD22","MBT"
425,"T0000085","flat-z",143.1429,"SD","SD22","MBT"
426,"T0000085","unclear",143.3605,"SD","SD22","MBT"
427,"T0000085","flat-mz",143.5069,"SD","SD22","MBT"
428,"T0000085","flat",143.7347,"SD","SD22","MBT"
429,"T0000085","flat under flat",143.8028,"SD","SD22","MBT"
430,"T0000085","flat under flat-z",144.0097,"SD","SD22","MBT"
431,"T0000085","step up",144.2053,"SD","SD22","MBT"
432,"T0000085","flat",144.4177,"SD","SD22","MBT"
433,"T0000085","flat",144.6143,"SD","SD22","MBT"
434,"T0000085","flat",144.8611,"SD","SD22","MBT"
435,"T0000085","flat",145.0864,"SD","SD22","MBT"
436,"T0000085","flat",145.305,"SD","SD22","MBT"
437,"T0000085","flat",145.4981,"SD","SD22","MBT"
438,"T0000085","flat",145.7285,"SD","SD22","MBT"
439,"T0000085","flat",145.9148,"SD","SD22","MBT"
440,"T0000085","flat",146.1329,"SD","SD22","MBT"
441,"T0000085","flat",146.329,"SD","SD22","MBT"
442,"T0000085","flat",146.521,"SD","SD22","MBT"
443,"T0000085","flat",146.7269,"SD","SD22","MBT"
444,"T0000085","flat",146.8672,"SD","SD22","MBT"
445,"T0000085","flat-z",147.0919,"SD","SD22","MBT"
446,"T0000085","flat",147.2609,"SD","SD22","MBT"
447,"T0000085","flat",147.3428,"SD","SD22","MBT"
448,"T0000085","flat",147.6602,"SD","SD22","MBT"
449,"T0000085","step down",147.8993,"SD","SD22","MBT"
450,"T0000085","flat",148.1384,"SD","SD22","MBT"
451,"T0000085","flat",149.017,"SD","SD22","MBT"
452,"T0000085","flat",149.4374,"SD","SD22","MBT"
453,"T0000085","flat",149.5977,"SD","SD22","MBT"
454,"T0000085","flat",149.7922,"SD","SD22","MBT"
455,"T0000085","unclear",149.9535,"SD","SD22","MBT"
456,"T0000085","flat",150.0144,"SD","SD22","MBT"
457,"T0000085","flat under flat",150.1224,"SD","SD22","MBT"
458,"T0000085","flat",150.2827,"SD","SD22","MBT"
459,"T0000085","flat",150.3779,"SD","SD22","MBT"
460,"T0000085","flat over flat",150.5863,"SD","SD22","MBT"
461,"T0000085","flat under flat",150.7952,"SD","SD22","MBT"
462,"T0000085","flat-z under unclear",150.977,"SD","SD22","MBT"
463,"T0000085","flat-z",151.4864,"SD","SD22","MBT"
464,"T0000085","flat",151.6508,"SD","SD22","MBT"
465,"T0000085","flat",151.744,"SD","SD22","MBT"
466,"T0000085","flat und short und flat-z",151.8126,"SD","SD22","MBT"
467,"T0000085","step up",152.0312,"SD","SD22","MBT"
468,"T0000085","short",152.2902,"SD","SD22","MBT"
469,"T0000085","flat",152.4331,"SD","SD22","MBT"
470,"T0000085","flat-z",152.6313,"SD","SD22","MBT"
471,"T0000085","flat",152.8253,"SD","SD22","MBT"
472,"T0000085","flat-z",153.0086,"SD","SD22","MBT"
473,"T0000085","flat",153.2902,"SD","SD22","MBT"
474,"T0000085","flat-z",153.4448,"SD","SD22","MBT"
475,"T0000085","flat-z under flat-z",153.6297,"SD","SD22","MBT"
476,"T0000085","flat under flat-mz",153.8201,"SD","SD22","MBT"
477,"T0000085","flat",154.031,"SD","SD22","MBT"
478,"T0000085","flat-mz",154.1278,"SD","SD22","MBT"
479,"T0000085","flat",154.3316,"SD","SD22","MBT"
480,"T0000085","flat over flat",154.5297,"SD","SD22","MBT"
481,"T0000085","flat",154.6767,"SD","SD22","MBT"
482,"T0000085","flat",154.7791,"SD","SD22","MBT"
483,"T0000085","flat",154.9808,"SD","SD22","MBT"
484,"T0000085","step up",155.1708,"SD","SD22","MBT"
485,"T0000085","short",155.4554,"SD","SD22","MBT"
486,"T0000085","flat",155.6096,"SD","SD22","MBT"
487,"T0000085","flat",155.7606,"SD","SD22","MBT"
488,"T0000085","flat",155.9889,"SD","SD22","MBT"
489,"T0000085","short under flat",156.7539,"SD","SD22","MBT"
490,"T0000085","flat",156.9326,"SD","SD22","MBT"
491,"T0000085","flat",157.1322,"SD","SD22","MBT"
492,"T0000085","flat",157.3642,"SD","SD22","MBT"
493,"T0000085","short",158.5146,"SD","SD22","MBT"
494,"T0000085","flat",158.9201,"SD","SD22","MBT"
495,"T0000085","flat",160.387,"SD","SD22","MBT"
496,"T0000085","flat",160.7874,"SD","SD22","MBT"
497,"T0000085","flat-z",161.366,"SD","SD22","MBT"
498,"T0000085","flat-z",161.9276,"SD","SD22","MBT"
499,"T0000085","short",162.0705,"SD","SD22","MBT"
500,"T0000085","short",162.1068,"SD","SD22","MBT"
501,"T0000085","flat",162.2297,"SD","SD22","MBT"
502,"T0000085","flat",162.5006,"SD","SD22","MBT"
503,"T0000085","flat",162.7233,"SD","SD22","MBT"
504,"T0000085","complex",162.8072,"SD","SD22","MBT"
505,"T0000085","flat over flat",162.9368,"SD","SD22","MBT"
506,"T0000085","flat ov flat-mz",163.118,"SD","SD22","MBT"
507,"T0000085","flat",163.3448,"SD","SD22","MBT"
508,"T0000085","flat-mz",163.415,"SD","SD22","MBT"
509,"T0000085","flat",163.6945,"SD","SD22","MBT"
510,"T0000085","flat-mz",163.8742,"SD","SD22","MBT"
511,"T0000085","flat",164.1676,"SD","SD22","MBT"
512,"T0000085","flat under flat",164.4119,"SD","SD22","MBT"
513,"T0000085","flat under flat",164.5916,"SD","SD22","MBT"
514,"T0000085","flat",164.8486,"SD","SD22","MBT"
515,"T0000085","flat",165.0401,"SD","SD22","MBT"
516,"T0000085","flat",165.2792,"SD","SD22","MBT"
517,"T0000085","flat",165.5357,"SD","SD22","MBT"
518,"T0000085","flat",165.7431,"SD","SD22","MBT"
519,"T0000085","unclear",165.9202,"SD","SD22","MBT"
520,"T0000085","flat",166.1265,"SD","SD22","MBT"
521,"T0000085","flat",166.3344,"SD","SD22","MBT"
522,"T0000085","flat",166.4399,"SD","SD22","MBT"
523,"T0000085","flat under flat",166.5315,"SD","SD22","MBT"
524,"T0000085","flat",166.7676,"SD","SD22","MBT"
525,"T0000085","flat under flat",166.9974,"SD","SD22","MBT"
526,"T0000085","short",167.106,"SD","SD22","MBT"
527,"T0000085","flat under flat",167.191,"SD","SD22","MBT"
528,"T0000085","short",167.3451,"SD","SD22","MBT"
529,"T0000085","flat",167.4117,"SD","SD22","MBT"
530,"T0000085","flat",167.6538,"SD","SD22","MBT"
531,"T0000085","flat",167.851,"SD","SD22","MBT"
532,"T0000085","flat",168.0875,"SD","SD22","MBT"
533,"T0000085","flat",169.1494,"SD","SD22","MBT"
534,"T0000085","flat",169.3465,"SD","SD22","MBT"
535,"T0000085","flat",169.5856,"SD","SD22","MBT"
536,"T0000085","flat",169.9548,"SD","SD22","MBT"
537,"T0000085","flat",170.0771,"SD","SD22","MBT"
538,"T0000085","flat",170.1642,"SD","SD22","MBT"
539,"T0000085","flat",170.3557,"SD","SD22","MBT"
540,"T0000085","flat",170.5502,"SD","SD22","MBT"
541,"T0000085","flat",170.7617,"SD","SD22","MBT"
542,"T0000085","flat under flat",170.9593,"SD","SD22","MBT"
543,"T0000085","step up",171.1918,"SD","SD22","MBT"
544,"T0000085","flat",171.3786,"SD","SD22","MBT"
545,"T0000085","flat",171.5942,"SD","SD22","MBT"
546,"T0000085","flat ov flat",171.7739,"SD","SD22","MBT"
547,"T0000085","flat over flat",171.9638,"SD","SD22","MBT"
549,"T0000085","flat",172.7636,"SD","SD22","MBT"
550,"T0000085","flat under flat",173.081,"SD","SD22","MBT"
551,"T0000085","flat und flat-z",173.2879,"SD","SD22","MBT"
552,"T0000085","flat",173.5081,"SD","SD22","MBT"
553,"T0000085","flat",173.6197,"SD","SD22","MBT"
554,"T0000085","flat-z",174.08,"SD","SD22","MBT"
555,"T0000085","flat",174.1265,"SD","SD22","MBT"
556,"T0000085","flat",174.2755,"SD","SD22","MBT"
557,"T0000085","flat",174.3324,"SD","SD22","MBT"
558,"T0000085","flat",174.4527,"SD","SD22","MBT"
559,"T0000085","flat",174.8428,"SD","SD22","MBT"
560,"T0000085","flat",175.2043,"SD","SD22","MBT"
561,"T0000085","flat",175.3548,"SD","SD22","MBT"
562,"T0000085","flat",175.9605,"SD","SD22","MBT"
563,"T0000085","flat-mz",176.2995,"SD","SD22","MBT"
564,"T0000085","flat over flat",176.5278,"SD","SD22","MBT"
565,"T0000085","flat",176.5985,"SD","SD22","MBT"
566,"T0000085","unclear",176.7623,"SD","SD22","MBT"
567,"T0000085","flat",176.8448,"SD","SD22","MBT"
568,"T0000085","flat",177.0915,"SD","SD22","MBT"
569,"T0000085","flat",177.2277,"SD","SD22","MBT"
570,"T0000085","flat",177.452,"SD","SD22","MBT"
571,"T0000085","flat-z",177.7095,"SD","SD22","MBT"
572,"T0000085","flat-mz",177.9456,"SD","SD22","MBT"
573,"T0000085","flat",178.1683,"SD","SD22","MBT"
574,"T0000085","flat",178.4048,"SD","SD22","MBT"
575,"T0000085","flat-mz",178.647,"SD","SD22","MBT"
576,"T0000085","flat",178.7745,"SD","SD22","MBT"
577,"T0000085","flat-z",178.8876,"SD","SD22","MBT"
578,"T0000085","flat",179.1032,"SD","SD22","MBT"
579,"T0000085","flat",179.5266,"SD","SD22","MBT"
580,"T0000085","flat under short",180.0151,"SD","SD22","MBT"
581,"T0000085","flat",180.7692,"SD","SD22","MBT"
582,"T0000085","flat-z",180.93,"SD","SD22","MBT"
583,"T0000085","flat-mz",181.1573,"SD","SD22","MBT"
584,"T0000085","flat-mz",181.3509,"SD","SD22","MBT"
585,"T0000085","flat under flat",181.5813,"SD","SD22","MBT"
586,"T0000085","flat over flat",181.7809,"SD","SD22","MBT"
587,"T0000085","flat-z",181.9678,"SD","SD22","MBT"
588,"T0000085","flat under flat",182.0733,"SD","SD22","MBT"
589,"T0000085","flat over flat",182.3539,"SD","SD22","MBT"
590,"T0000085","flat",182.5505,"SD","SD22","MBT"
591,"T0000085","flat over flat",182.7906,"SD","SD22","MBT"
592,"T0000085","flat-z over flat",183.0318,"SD","SD22","MBT"
593,"T0000085","flat over flat",183.2299,"SD","SD22","MBT"
594,"T0000085","flat under flat",183.4526,"SD","SD22","MBT"
595,"T0000085","flat",183.6369,"SD","SD22","MBT"
596,"T0000085","flat",184.2391,"SD","SD22","MBT"
597,"T0000085","flat",184.3287,"SD","SD22","MBT"
598,"T0000085","flat-z",184.4659,"SD","SD22","MBT"
599,"T0000085","flat under flat",184.7398,"SD","SD22","MBT"
600,"T0000085","flat",184.9948,"SD","SD22","MBT"
601,"T0000085","flat",185.6107,"SD","SD22","MBT"
602,"T0000085","flat",185.7684,"SD","SD22","MBT"
603,"T0000085","short",185.9937,"SD","SD22","MBT"
604,"T0000085","flat-z",186.7985,"SD","SD22","MBT"
605,"T0000085","flat-z",186.9977,"SD","SD22","MBT"
606,"T0000085","flat-z under flat",187.2076,"SD","SD22","MBT"
607,"T0000085","flat under short",187.4252,"SD","SD22","MBT"
608,"T0000085","flat under flat-z",187.5461,"SD","SD22","MBT"
609,"T0000085","flat-z",187.7299,"SD","SD22","MBT"
610,"T0000085","flat ov flat und short",187.9797,"SD","SD22","MBT"
611,"T0000085","flat",188.1011,"SD","SD22","MBT"
612,"T0000085","flat",188.3105,"SD","SD22","MBT"
613,"T0000085","flat",188.5035,"SD","SD22","MBT"
614,"T0000085","flat",188.6033,"SD","SD22","MBT"
615,"T0000085","flat",188.6909,"SD","SD22","MBT"
616,"T0000085","flat",188.9049,"SD","SD22","MBT"
617,"T0000085","flat",189.0923,"SD","SD22","MBT"
618,"T0000085","flat under flat",189.3084,"SD","SD22","MBT"
619,"T0000085","flat",189.5034,"SD","SD22","MBT"
620,"T0000085","flat",189.7251,"SD","SD22","MBT"
621,"T0000085","flat",189.9381,"SD","SD22","MBT"
622,"T0000085","flat-z und flat",190.0103,"SD","SD22","MBT"
623,"T0000085","flat",190.296,"SD","SD22","MBT"
624,"T0000085","flat",191.0906,"SD","SD22","MBT"
625,"T0000085","flat",191.9232,"SD","SD22","MBT"
626,"T0000085","flat-z",192.0742,"SD","SD22","MBT"
627,"T0000085","flat",192.28,"SD","SD22","MBT"
628,"T0000085","flat",192.4602,"SD","SD22","MBT"
629,"T0000085","flat over flat",192.663,"SD","SD22","MBT"
630,"T0000085","flat-z",192.9103,"SD","SD22","MBT"
631,"T0000085","flat-mz",193.1156,"SD","SD22","MBT"
632,"T0000085","flat-z",193.2456,"SD","SD22","MBT"
633,"T0000085","flat",193.3465,"SD","SD22","MBT"
634,"T0000085","flat",193.4443,"SD","SD22","MBT"
635,"T0000085","flat",193.5779,"SD","SD22","MBT"
636,"T0000085","flat",193.6476,"SD","SD22","MBT"
637,"T0000085","flat",193.8979,"SD","SD22","MBT"
638,"T0000085","flat",194.1114,"SD","SD22","MBT"
639,"T0000085","flat",194.3367,"SD","SD22","MBT"
640,"T0000085","flat",194.5338,"SD","SD22","MBT"
641,"T0000085","flat",194.7545,"SD","SD22","MBT"
642,"T0000085","flat",195.4667,"SD","SD22","MBT"
643,"T0000085","flat-z",195.5609,"SD","SD22","MBT"
644,"T0000085","short",196.142,"SD","SD22","MBT"
645,"T0000085","flat",198.9974,"SD","SD22","MBT"
646,"T0000085","flat",199.1531,"SD","SD22","MBT"
647,"T0000085","flat",199.3789,"SD","SD22","MBT"
648,"T0000085","flat",199.8428,"SD","SD22","MBT"
649,"T0000085","flat",200.1935,"SD","SD22","MBT"
650,"T0000085","flat",200.3911,"SD","SD22","MBT"
651,"T0000085","flat",200.5657,"SD","SD22","MBT"
652,"T0000085","flat",200.7301,"SD","SD22","MBT"
653,"T0000085","flat",200.961,"SD","SD22","MBT"
654,"T0000085","flat",201.0439,"SD","SD22","MBT"
655,"T0000085","flat",201.1642,"SD","SD22","MBT"
656,"T0000085","flat",202.9132,"SD","SD22","MBT"
657,"T0000085","flat",203.4851,"SD","SD22","MBT"
658,"T0000085","short",203.7166,"SD","SD22","MBT"
659,"T0000085","flat",204.0867,"SD","SD22","MBT"
660,"T0000085","flat-z",204.2885,"SD","SD22","MBT"
661,"T0000085","flat-z",204.481,"SD","SD22","MBT"
662,"T0000085","flat-z",204.6965,"SD","SD22","MBT"
663,"T0000085","flat-z",204.9326,"SD","SD22","MBT"
664,"T0000085","flat",205.1998,"SD","SD22","MBT"
665,"T0000085","flat",205.3442,"SD","SD22","MBT"
666,"T0000085","flat over flat",205.5377,"SD","SD22","MBT"
667,"T0000085","flat over flat",205.7098,"SD","SD22","MBT"
668,"T0000085","flat-z over flat",206.0093,"SD","SD22","MBT"
669,"T0000085","flat-z und flat-z",206.2284,"SD","SD22","MBT"
671,"T0000085","flat",206.7445,"SD","SD22","MBT"
672,"T0000085","flat",206.9585,"SD","SD22","MBT"
673,"T0000085","flat-z",207.0231,"SD","SD22","MBT"
674,"T0000085","flat under flat",207.2601,"SD","SD22","MBT"
675,"T0000085","flat",207.4741,"SD","SD22","MBT"
676,"T0000085","flat-z",208.1402,"SD","SD22","MBT"
677,"T0000085","flat-z",208.2601,"SD","SD22","MBT"
678,"T0000085","flat",208.4321,"SD","SD22","MBT"
679,"T0000085","flat-z",208.6635,"SD","SD22","MBT"
680,"T0000085","flat-z",208.8729,"SD","SD22","MBT"
681,"T0000085","flat",209.3506,"SD","SD22","MBT"
682,"T0000085","flat",209.9947,"SD","SD22","MBT"
683,"T0000085","flat",210.1509,"SD","SD22","MBT"
684,"T0000085","flat",210.304,"SD","SD22","MBT"
685,"T0000085","flat",210.5098,"SD","SD22","MBT"
686,"T0000085","flat-z",210.6106,"SD","SD22","MBT"
687,"T0000085","flat",210.7776,"SD","SD22","MBT"
688,"T0000085","flat",210.9399,"SD","SD22","MBT"
689,"T0000085","flat",211.3776,"SD","SD22","MBT"
690,"T0000085","flat",211.6782,"SD","SD22","MBT"
691,"T0000085","flat-z",211.8927,"SD","SD22","MBT"
692,"T0000085","flat",212.1497,"SD","SD22","MBT"
693,"T0000085","flat-z",213.0713,"SD","SD22","MBT"
694,"T0000085","flat",214.2172,"SD","SD22","MBT"
695,"T0000085","flat",214.4209,"SD","SD22","MBT"
696,"T0000085","flat",214.6089,"SD","SD22","MBT"
697,"T0000085","flat",214.7752,"SD","SD22","MBT"
698,"T0000085","flat",214.9242,"SD","SD22","MBT"
699,"T0000085","flat",215.0266,"SD","SD22","MBT"
700,"T0000085","flat",215.1127,"SD","SD22","MBT"
701,"T0000085","flat",215.2944,"SD","SD22","MBT"
702,"T0000085","flat under flat",215.4746,"SD","SD22","MBT"
703,"T0000085","flat",215.6139,"SD","SD22","MBT"
704,"T0000085","flat",215.7777,"SD","SD22","MBT"
705,"T0000085","flat",215.9365,"SD","SD22","MBT"
706,"T0000085","flat",216.065,"SD","SD22","MBT"
707,"T0000085","flat",216.217,"SD","SD22","MBT"
708,"T0000085","short over flat",216.3532,"SD","SD22","MBT"
709,"T0000085","flat-mz under inverted-u",216.5329,"SD","SD22","MBT"
710,"T0000085","flat",216.7772,"SD","SD22","MBT"
711,"T0000085","flat",217.0603,"SD","SD22","MBT"
712,"T0000085","flat-z",217.3153,"SD","SD22","MBT"
713,"T0000085","flat",217.5733,"SD","SD22","MBT"
714,"T0000085","flat",217.7367,"SD","SD22","MBT"
715,"T0000085","short",218.0792,"SD","SD22","MBT"
716,"T0000085","flat",218.3193,"SD","SD22","MBT"
717,"T0000085","flat",218.3818,"SD","SD22","MBT"
718,"T0000085","flat-z",218.5041,"SD","SD22","MBT"
719,"T0000085","flat-z",218.7433,"SD","SD22","MBT"
720,"T0000085","flat",218.8892,"SD","SD22","MBT"
721,"T0000085","flat",219.0755,"SD","SD22","MBT"
722,"T0000085","flat",219.5409,"SD","SD22","MBT"
723,"T0000085","flat",219.9843,"SD","SD22","MBT"
724,"T0000085","flat",220.0596,"SD","SD22","MBT"
725,"T0000085","flat",220.1687,"SD","SD22","MBT"
726,"T0000085","flat",220.2168,"SD","SD22","MBT"
727,"T0000085","flat",220.3801,"SD","SD22","MBT"
728,"T0000085","flat",220.6745,"SD","SD22","MBT"
729,"T0000085","flat",220.9561,"SD","SD22","MBT"
730,"T0000085","flat-z",221.4574,"SD","SD22","MBT"
731,"T0000085","flat-z",221.7195,"SD","SD22","MBT"
732,"T0000085","flat-z",221.9714,"SD","SD22","MBT"
733,"T0000085","flat",222.2228,"SD","SD22","MBT"
734,"T0000085","flat-z",222.7676,"SD","SD22","MBT"
735,"T0000085","flat-z",222.9893,"SD","SD22","MBT"
736,"T0000085","flat",223.128,"SD","SD22","MBT"
737,"T0000085","flat-z",223.2412,"SD","SD22","MBT"
738,"T0000085","flat",223.4588,"SD","SD22","MBT"
739,"T0000085","flat",223.5366,"SD","SD22","MBT"
740,"T0000085","flat",223.6922,"SD","SD22","MBT"
741,"T0000085","flat over flat",223.8924,"SD","SD22","MBT"
742,"T0000085","flat",224.088,"SD","SD22","MBT"
743,"T0000085","flat",224.1433,"SD","SD22","MBT"
744,"T0000085","flat",224.3409,"SD","SD22","MBT"
745,"T0000085","flat",224.4961,"SD","SD22","MBT"
746,"T0000085","flat-z over flat",224.5672,"SD","SD22","MBT"
747,"T0000085","flat-z",224.7669,"SD","SD22","MBT"
748,"T0000085","flat",225.0245,"SD","SD22","MBT"
749,"T0000085","flat",225.8375,"SD","SD22","MBT"
750,"T0000085","flat",226.3516,"SD","SD22","MBT"
751,"T0000085","flat",226.5123,"SD","SD22","MBT"
752,"T0000085","upward ramp over flat",226.7156,"SD","SD22","MBT"
753,"T0000085","flat-z",227.0929,"SD","SD22","MBT"
754,"T0000085","flat",227.2829,"SD","SD22","MBT"
755,"T0000085","flat-z",227.3392,"SD","SD22","MBT"
756,"T0000085","flat",227.5261,"SD","SD22","MBT"
757,"T0000085","flat",227.7509,"SD","SD22","MBT"
758,"T0000085","flat",227.9495,"SD","SD22","MBT"
759,"T0000085","flat",228.3356,"SD","SD22","MBT"
760,"T0000085","step up",228.9218,"SD","SD22","MBT"
761,"T0000085","flat",229.1276,"SD","SD22","MBT"
762,"T0000085","flat",229.3063,"SD","SD22","MBT"
763,"T0000085","flat",229.7676,"SD","SD22","MBT"
764,"T0000085","flat",230.0764,"SD","SD22","MBT"
765,"T0000085","flat",230.2228,"SD","SD22","MBT"
766,"T0000085","flat",230.3815,"SD","SD22","MBT"
767,"T0000085","flat",230.552,"SD","SD22","MBT"
768,"T0000085","flat over flat under short",230.8449,"SD","SD22","MBT"
769,"T0000085","flat-mz under short",231.1383,"SD","SD22","MBT"
770,"T0000085","flat",232.1479,"SD","SD22","MBT"
771,"T0000085","flat-z",232.3947,"SD","SD22","MBT"
772,"T0000085","flat",232.5375,"SD","SD22","MBT"
773,"T0000085","flat",232.6476,"SD","SD22","MBT"
774,"T0000085","flat",233.4888,"SD","SD22","MBT"
775,"T0000085","flat",233.5836,"SD","SD22","MBT"
776,"T0000085","flat",234.1836,"SD","SD22","MBT"
777,"T0000085","flat",234.478,"SD","SD22","MBT"
778,"T0000085","flat-z",234.838,"SD","SD22","MBT"
779,"T0000085","short-dr",236.0432,"SD","SD22","MBT"
780,"T0000085","flat",236.4902,"SD","SD22","MBT"
781,"T0000085","flat",236.6981,"SD","SD22","MBT"
782,"T0000085","flat",236.8998,"SD","SD22","MBT"
783,"T0000085","flat",237.0201,"SD","SD22","MBT"
784,"T0000085","flat",238.6693,"SD","SD22","MBT"
785,"T0000085","flat",239.1505,"SD","SD22","MBT"
786,"T0000085","flat",240.0092,"SD","SD22","MBT"
787,"T0000085","flat",240.2498,"SD","SD22","MBT"
788,"T0000085","flat",240.664,"SD","SD22","MBT"
789,"T0000085","flat",240.8852,"SD","SD22","MBT"
790,"T0000085","flat-z ov flat-z",241.1345,"SD","SD22","MBT"
791,"T0000085","flat",242.3941,"SD","SD22","MBT"
792,"T0000085","flat",243.3018,"SD","SD22","MBT"
793,"T0000085","flat",243.4928,"SD","SD22","MBT"
794,"T0000085","flat",243.6474,"SD","SD22","MBT"
795,"T0000085","flat",243.8333,"SD","SD22","MBT"
796,"T0000085","flat",244.0371,"SD","SD22","MBT"
797,"T0000085","flat",244.2695,"SD","SD22","MBT"
798,"T0000085","flat",244.4794,"SD","SD22","MBT"
799,"T0000085","flat",245.1542,"SD","SD22","MBT"
800,"T0000085","flat",245.3816,"SD","SD22","MBT"
801,"T0000085","flat",245.6284,"SD","SD22","MBT"
802,"T0000085","flat",245.9115,"SD","SD22","MBT"
803,"T0000085","flat",246.0579,"SD","SD22","MBT"
804,"T0000085","flat",246.317,"SD","SD22","MBT"
805,"T0000085","flat",247.2381,"SD","SD22","MBT"
806,"T0000085","flat",247.3533,"SD","SD22","MBT"
807,"T0000085","flat under flat-z",247.448,"SD","SD22","MBT"
808,"T0000085","flat-z",247.8161,"SD","SD22","MBT"
809,"T0000085","flat under flat-z",247.9866,"SD","SD22","MBT"
810,"T0000085","flat",249.3009,"SD","SD22","MBT"
811,"T0000085","flat",249.454,"SD","SD22","MBT"
812,"T0000085","flat-z",249.6972,"SD","SD22","MBT"
813,"T0000085","flat",249.9184,"SD","SD22","MBT"
814,"T0000085","flat",250.049,"SD","SD22","MBT"
815,"T0000085","flat",250.2906,"SD","SD22","MBT"
816,"T0000085","flat",250.5292,"SD","SD22","MBT"
817,"T0000085","flat",250.7351,"SD","SD22","MBT"
818,"T0000085","short",250.9342,"SD","SD22","MBT"
819,"T0000085","flat",251.4846,"SD","SD22","MBT"
820,"T0000085","flat",251.7319,"SD","SD22","MBT"
821,"T0000085","flat under flat",253.4773,"SD","SD22","MBT"
822,"T0000085","flat under flat",253.6888,"SD","SD22","MBT"
823,"T0000085","flat",255.705,"SD","SD22","MBT"
824,"T0000085","flat",256.2636,"SD","SD22","MBT"
825,"T0000085","flat",256.4782,"SD","SD22","MBT"
826,"T0000085","flat",258.5379,"SD","SD22","MBT"
827,"T0000085","flat",259.5379,"SD","SD22","MBT"
828,"T0000085","flat",259.7135,"SD","SD22","MBT"
829,"T0000085","flat ov flat",259.7933,"SD","SD22","MBT"
830,"T0000085","flat",260.0529,"SD","SD22","MBT"
831,"T0000085","flat",260.3432,"SD","SD22","MBT"
832,"T0000085","flat-z",260.6612,"SD","SD22","MBT"
833,"T0000085","flat",260.8342,"SD","SD22","MBT"
834,"T0000085","flat",260.9986,"SD","SD22","MBT"
835,"T0000085","flat",261.249,"SD","SD22","MBT"
836,"T0000085","flat",261.4317,"SD","SD22","MBT"
837,"T0000085","flat",261.6483,"SD","SD22","MBT"
838,"T0000085","flat",261.8306,"SD","SD22","MBT"
839,"T0000085","flat",263.0195,"SD","SD22","MBT"
840,"T0000085","flat",263.3963,"SD","SD22","MBT"
841,"T0000085","flat",263.919,"SD","SD22","MBT"
